Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core 0 VID [V]","Core 1 VID [V]","Core 2 VID [V]","Core 3 VID [V]","Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","PCIe Clock [MHz]","Core 0 Effective Clock [MHz]","Core 1 Effective Clock [MHz]","Core 2 Effective Clock [MHz]","Core 3 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 Usage [%]","Core 1 Usage [%]","Core 2 Usage [%]","Core 3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 Ratio [x]","Core 1 Ratio [x]","Core 2 Ratio [x]","Core 3 Ratio [x]","Uncore Ratio [x]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","Core 0 Thermal Throttling [Yes/No]","Core 1 Thermal Throttling [Yes/No]","Core 2 Thermal Throttling [Yes/No]","Core 3 Thermal Throttling [Yes/No]","Core 0 Critical Temperature [Yes/No]","Core 1 Critical Temperature [Yes/No]","Core 2 Critical Temperature [Yes/No]","Core 3 Critical Temperature [Yes/No]","Core 0 Power Limit Exceeded [Yes/No]","Core 1 Power Limit Exceeded [Yes/No]","Core 2 Power Limit Exceeded [Yes/No]","Core 3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","IA Voltage Offset [V]","GT Voltage Offset [V]","CLR (CBo/LLC/Ring) Voltage Offset [V]","Uncore/SA Voltage Offset [V]","Analog IO Voltage Offset [V]","Digital IO Voltage Offset [V]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","GT OC Ratio Limit [x]","Core 0 T0 C0 Residency [%]","Core 1 T0 C0 Residency [%]","Core 2 T0 C0 Residency [%]","Core 3 T0 C0 Residency [%]","Core 0 C3 Residency [%]","Core 1 C3 Residency [%]","Core 2 C3 Residency [%]","Core 3 C3 Residency [%]","Core 0 C7 Residency [%]","Core 1 C7 Residency [%]","Core 2 C7 Residency [%]","Core 3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Motherboard [°C]","Auxiliary [°C]","AUXTIN1 [°C]","CPU (PECI) [°C]","VCCIN [V]","+5V [V]","+3.3V (AVCC) [V]","+3.3V (3VCC) [V]","+12V [V]","CPU SA [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","Vcore [V]","CPU I/O [V]","DIMM [V]","VRING [V]","CPU 1 [RPM]","Chassis1 [RPM]","Chassis3 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","GPU Temperature [°C]","GPU Core Voltage [V]","GPU PCIe +12V Input Voltage [V]","GPU 8-pin #1 Input Voltage [V]","GPU Fan [RPM]","GPU Power [W]","GPU PCIe +12V Input Power [W]","GPU 8-pin #1 Input Power [W]","GPU FBVDD_Q Input Power (sum) [W]","GPU Core (NVVDD) Input Power (sum) [W]","GPU Core (NVVDD) Output Power (sum) [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Video Clock [MHz]","GPU Effective Clock [MHz]","GPU Core Load [%]","GPU Memory Controller Load [%]","GPU Video Engine Load [%]","GPU Bus Load [%]","GPU Memory Usage [%]","GPU D3D Usage [%]","GPU Video Decode 0 Usage [%]","GPU Video Encode 0 Usage [%]","GPU Computing (Compute_0) Usage [%]","GPU Computing (Compute_1) Usage [%]","GPU VR Usage [%]","GPU Fan [%]","Performance Limit - Power [Yes/No]","Performance Limit - Thermal [Yes/No]","Performance Limit - Reliability Voltage [Yes/No]","Performance Limit - Max Operating Voltage [Yes/No]","Performance Limit - Utilization [Yes/No]","Performance Limit - SLI GPUBoost Sync [Yes/No]","Total GPU Power (normalized) [% of TDP] [%]","Total GPU Power [% of TDP] [%]","GPU Memory Allocated [MB]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","Framerate [FPS]","Framerate 1% Low [FPS]","Framerate 0.1% Low [FPS]",
15.2.2021,18:34:42.512,8837,3914,69.3,6609,1534,81.1,1.2,1.020,1.022,1.042,1.045,3686.0,3686.0,3785.6,3785.6,99.6,3686.0,99.6,1634.0,1651.4,2769.6,2683.3,2184.6,34.5,34.5,76.3,73.9,76.3,54.8,100.0,37.0,37.0,38.0,38.0,37.0,51,47,48,48,49,53,52,52,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,47,0.000,0.000,0.000,0.000,0.000,0.000,34.630,25.276,2.672,25.0,43.8,44.3,73.5,71.4,0.5,0.1,0.0,0.0,32.7,37.7,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,19.0,24.0,49.0,1.728,5.120,3.360,3.344,12.096,0.816,1.112,3.424,2.944,1.008,1.040,1.008,1.488,1.864,749,921,914,No,31,No,No,33,No,No,821,2592,1.7,0.0,1.7,0.013,0.003,8330,2743,3.8,0.0,3.8,1.140,0.000,594,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,12.000,12.048,810,94.504,39.456,53.385,15.683,71.180,60.510,1354.2,1752.8,1110.5,1354.2,98.0,77.0,0.0,2.0,50.0,98.0,0.0,0.0,0.0,0.0,0.0,35,No,No,Yes,No,No,No,72.6,72.7,1024,998,56,8.0,73,9,0.000,0.000,0,0,0.000,0.000,0,125,0,0,
15.2.2021,18:34:45.062,8836,3915,69.2,6612,1531,81.1,1.2,1.020,1.022,1.022,1.045,3686.0,3686.0,3686.0,3785.6,99.6,3686.0,99.6,1393.6,1418.0,2831.3,2610.8,2063.4,33.5,26.8,76.2,62.1,76.2,49.6,100.0,37.0,37.0,37.0,38.0,37.0,48,46,49,48,52,54,51,52,51,49,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,49,49,47,0.000,0.000,0.000,0.000,0.000,0.000,33.643,24.338,2.614,25.0,37.3,38.0,74.6,69.1,0.5,0.1,0.0,0.0,44.3,48.4,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,18.0,74.0,49.0,1.728,5.120,3.360,3.344,12.096,0.824,1.120,3.424,2.944,1.008,0.960,1.008,1.488,1.864,736,929,912,No,31,No,No,33,No,No,821,2592,1.0,0.2,1.1,0.017,0.128,8330,2743,0.0,0.0,0.0,0.000,0.000,594,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,12.000,12.048,808,94.504,39.456,53.385,15.683,71.180,60.510,1354.2,1752.8,1110.5,1354.2,98.0,78.0,0.0,2.0,50.0,99.2,0.0,0.0,0.0,0.0,0.0,35,No,No,Yes,No,No,No,72.9,72.7,1024,998,56,8.0,73,9,1.548,0.016,0,0,0.000,0.000,0,121,0,0,
15.2.2021,18:34:47.750,8709,4042,68.2,6486,1657,79.6,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2541.3,2626.8,3067.3,2920.0,2788.9,64.8,70.3,79.6,75.9,79.6,72.7,100.0,37.0,37.0,37.0,37.0,37.0,50,50,53,47,50,50,47,53,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,53,53,48,0.000,0.000,0.000,0.000,0.000,0.000,40.580,31.460,2.528,25.0,68.5,70.8,82.2,78.4,1.0,0.2,0.0,0.3,17.4,21.4,4.7,5.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,20.0,24.0,54.0,1.728,5.120,3.360,3.360,12.192,0.824,1.104,3.424,2.944,1.008,1.032,1.016,1.488,1.864,730,931,909,No,31,No,No,33,No,No,821,2592,3.1,0.1,3.2,0.065,0.126,8331,2743,21.8,3.4,25.2,0.284,0.010,594,7,0.0,0.0,0.0,0.000,0.000,1,58,1.212,12.000,12.040,802,97.603,40.500,55.444,16.038,73.926,62.844,1354.2,1752.8,1110.5,1354.2,98.0,77.0,0.0,2.0,45.8,35.9,0.0,0.0,0.0,0.0,0.0,35,No,No,Yes,No,No,No,75.3,75.1,937,911,47,8.0,73,9,2.721,1.399,0,0,0.000,0.000,0,70,0,0,
15.2.2021,18:34:50.303,8855,3896,69.4,6614,1529,81.2,1.2,1.020,1.022,1.042,1.045,3686.0,3686.0,3785.6,3785.6,99.6,3686.0,99.6,1896.8,2072.4,2953.5,2473.0,2348.9,47.9,49.1,79.1,60.6,79.1,59.2,100.0,37.0,37.0,38.0,38.0,37.0,50,47,50,48,50,53,50,52,50,50,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,46,0.000,0.000,0.000,0.000,0.000,0.000,36.576,27.117,2.603,25.0,51.1,55.7,79.0,66.3,0.4,0.0,0.0,0.0,22.6,18.3,1.8,4.1,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,19.0,49.0,50.0,1.728,5.120,3.360,3.344,12.096,0.824,1.104,3.424,2.944,1.008,1.008,1.008,1.488,1.864,754,930,909,No,31,No,No,33,No,No,821,2592,1.6,0.0,1.6,0.007,0.012,8331,2743,1.1,0.0,1.1,0.281,0.000,595,7,0.0,0.0,0.0,0.000,0.000,1,59,1.212,12.000,12.040,795,97.603,40.500,55.444,16.038,73.926,62.844,1354.2,1752.8,1110.5,1354.2,98.0,77.0,0.0,2.0,48.6,96.7,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,74.6,75.1,995,968,61,8.0,73,9,3.052,2.081,0,0,0.000,0.000,0,149,0,0,
15.2.2021,18:34:52.844,8857,3894,69.4,6619,1523,81.2,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1543.6,1638.3,3100.8,2185.7,2117.1,43.5,33.7,78.5,58.2,78.5,53.5,100.0,37.0,37.0,37.0,37.0,37.0,47,47,53,47,53,53,47,53,53,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,46,0.000,0.000,0.000,0.000,0.000,0.000,34.736,25.382,2.511,25.0,41.5,44.0,82.1,58.2,0.7,0.0,0.0,0.0,39.0,41.7,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,40.0,51.0,1.728,5.120,3.360,3.344,12.096,0.824,1.136,3.424,2.944,1.008,1.020,1.008,1.488,1.864,746,922,908,No,31,No,No,33,No,No,821,2592,2.8,0.0,2.9,0.021,0.035,8331,2743,0.0,0.0,0.0,0.000,0.001,595,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.032,790,97.814,40.377,55.780,15.808,74.370,63.221,1354.2,1752.8,1110.5,1354.2,98.0,77.0,0.0,2.0,48.6,98.6,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,76.2,75.2,995,968,61,8.0,73,9,0.000,0.000,0,0,0.000,0.000,0,146,0,0,
15.2.2021,18:34:55.396,8848,3902,69.3,6626,1517,81.3,1.2,1.020,1.022,1.042,1.020,3686.0,3686.0,3785.6,3686.0,99.6,3686.0,99.6,1538.0,1765.3,3144.3,2285.2,2183.2,43.2,45.6,82.7,61.1,82.7,58.1,100.0,37.0,37.0,38.0,37.0,37.0,47,46,51,51,53,54,49,49,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,47,0.000,0.000,0.000,0.000,0.000,0.000,35.552,26.196,2.521,25.0,41.3,47.4,83.3,60.8,0.3,0.0,0.0,0.0,41.6,37.8,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,20.0,28.0,51.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,1.020,1.008,1.488,1.864,749,914,914,No,31,No,No,33,No,No,821,2592,2.8,0.0,2.8,0.060,0.016,8331,2743,0.9,0.0,0.9,0.647,0.000,597,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.032,787,98.859,40.473,56.731,15.589,75.633,64.294,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,2.0,49.8,97.8,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,75.8,76.0,1019,993,56,8.0,73,9,1.225,1.050,0,0,0.000,0.000,0,145,0,0,
15.2.2021,18:34:57.944,8830,3921,69.2,6592,1551,80.9,1.2,1.045,1.042,1.022,1.020,3785.6,3785.6,3686.0,3686.0,99.6,3785.6,99.6,1774.7,1894.8,3111.6,2452.1,2308.3,39.6,40.2,89.6,68.2,89.6,59.4,100.0,38.0,38.0,37.0,37.0,38.0,51,51,51,48,49,49,49,52,51,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,46,0.000,0.000,0.000,0.000,0.000,0.000,36.383,26.988,2.597,25.0,47.8,51.0,83.0,65.6,0.4,0.1,0.0,0.0,33.3,23.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,55.0,51.0,1.728,5.120,3.360,3.344,12.096,0.824,1.120,3.424,2.944,1.008,1.045,1.008,1.488,1.864,751,922,912,No,31,No,No,33,No,No,821,2592,3.6,0.4,3.9,0.026,0.061,8331,2743,0.0,0.0,0.0,0.000,0.006,597,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.032,787,96.492,39.813,55.022,15.498,73.359,62.362,1354.2,1752.8,1110.5,1354.2,97.0,74.0,0.0,2.0,48.2,97.7,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,74.4,74.2,987,961,57,8.0,73,9,0.946,0.891,0,0,0.000,0.000,0,138,0,0,
15.2.2021,18:35:0.494,8780,3971,68.8,6554,1589,80.4,1.2,1.045,1.022,1.042,1.020,3785.6,3686.0,3785.6,3686.0,99.6,3686.0,99.6,1829.3,1955.4,3006.0,2514.8,2326.4,44.1,43.5,80.3,63.8,80.3,57.9,100.0,38.0,37.0,38.0,37.0,37.0,47,47,52,46,53,53,48,54,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,46,0.000,0.000,0.000,0.000,0.000,0.000,36.624,27.232,2.598,25.0,49.2,52.6,80.2,67.3,1.1,0.8,0.0,0.0,27.2,25.2,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,66.0,51.0,1.728,5.120,3.344,3.344,12.096,0.824,1.112,3.424,2.944,1.008,0.968,1.008,1.488,1.864,748,923,915,No,31,No,No,33,No,No,821,2592,1.9,0.2,2.1,0.083,0.138,8331,2744,0.0,0.0,0.0,0.000,0.000,597,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.032,788,98.487,40.665,56.165,15.968,74.887,63.661,1354.2,1752.8,1110.5,1354.2,97.0,77.0,0.0,2.0,48.2,98.8,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,75.9,75.8,986,960,62,8.0,73,9,0.058,0.042,0,0,0.000,0.000,0,146,0,0,
15.2.2021,18:35:3.044,8780,3971,68.8,6549,1594,80.4,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1706.6,1747.3,3132.5,2352.2,2234.7,36.8,34.9,88.9,70.5,88.9,57.8,100.0,37.0,37.0,37.0,37.0,37.0,49,47,52,47,51,53,48,53,52,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,48,0.000,0.000,0.000,0.000,0.000,0.000,35.851,26.472,2.547,25.0,45.9,47.0,83.2,62.8,0.7,0.4,0.0,0.0,34.7,34.4,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,20.0,33.0,51.0,1.728,5.120,3.360,3.344,12.096,0.824,1.120,3.424,2.944,1.008,0.888,1.008,1.488,1.864,747,921,909,No,31,No,No,33,No,No,821,2592,2.4,0.0,2.5,0.019,0.036,8331,2744,0.0,0.0,0.0,0.000,0.008,597,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.040,784,99.009,40.761,56.588,15.928,75.443,64.132,1354.2,1752.8,1110.5,1354.2,98.0,75.0,0.0,2.0,48.2,98.8,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,76.0,76.2,987,960,59,8.0,73,9,0.023,0.016,0,0,0.000,0.000,0,146,0,0,
15.2.2021,18:35:5.588,8904,3847,69.8,6629,1514,81.4,1.2,1.020,1.017,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,2530.7,2647.6,3016.7,2772.8,2741.9,67.6,69.5,81.0,72.5,81.0,72.7,100.0,37.0,37.0,37.0,37.0,37.0,54,54,54,51,46,46,46,49,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,54,54,47,0.000,0.000,0.000,0.000,0.000,0.000,40.588,31.366,2.640,25.0,68.2,71.3,80.9,74.5,1.0,0.6,1.1,0.0,19.3,14.9,6.3,6.8,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,20.0,24.0,54.0,1.728,5.120,3.360,3.344,12.192,0.816,1.104,3.424,2.944,1.016,1.032,1.016,1.488,1.864,745,929,914,No,31,No,No,33,No,No,821,2592,1.8,0.0,1.8,0.031,0.024,8331,2744,1.8,0.0,1.8,1.340,0.000,600,7,0.0,0.0,0.0,0.000,0.000,1,58,1.187,11.992,12.032,784,96.012,39.526,54.830,15.274,73.106,62.145,1342.0,1752.8,1101.1,1342.0,97.0,73.0,0.0,3.0,49.0,43.3,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,73.9,74.2,1003,977,53,8.0,73,9,1.253,2.034,0,0,0.000,0.000,0,81,0,0,
15.2.2021,18:35:8.137,8865,3886,69.5,6621,1522,81.3,1.2,1.020,1.017,1.017,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,3645.7,3657.6,3671.0,3674.6,3662.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,37.0,37.0,37.0,37.0,37.0,54,53,54,53,46,47,46,47,54,54,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,55,55,48,0.000,0.000,0.000,0.000,0.000,0.000,47.984,39.082,2.944,25.0,98.5,98.9,99.2,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,20.0,24.0,54.0,1.728,5.120,3.344,3.344,12.096,0.816,1.104,3.424,2.944,1.008,1.032,1.008,1.488,1.864,775,930,909,No,31,No,No,33,No,No,821,2592,0.4,0.1,0.4,0.000,0.044,8331,2744,0.0,0.0,0.0,0.000,0.006,600,7,0.0,0.0,0.0,0.000,0.000,1,60,1.212,11.992,12.032,781,101.824,41.049,59.113,15.373,78.810,66.994,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,3.0,49.0,99.1,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,78.7,78.3,1003,977,61,8.0,73,9,0.000,0.000,0,0,0.000,0.000,0,152,0,0,
15.2.2021,18:35:10.680,8865,3886,69.5,6629,1514,81.4,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1530.7,1815.2,2816.3,2829.7,2248.0,39.0,46.9,71.9,76.2,76.2,58.5,100.0,37.0,37.0,37.0,37.0,37.0,48,48,52,49,52,52,48,51,51,52,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,48,0.000,0.000,0.000,0.000,0.000,0.000,35.461,26.226,2.696,25.0,41.1,48.6,74.7,75.2,2.6,1.3,0.0,0.0,42.1,29.6,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,37.0,19.0,57.0,51.0,1.728,5.120,3.344,3.344,12.096,0.816,1.112,3.424,2.944,1.008,0.976,1.008,1.488,1.864,779,922,924,No,31,No,No,33,No,No,821,2592,1.0,0.0,1.0,0.027,0.003,8331,2744,0.0,0.0,0.0,0.000,0.000,600,7,0.0,0.0,0.0,0.000,0.000,1,61,1.212,11.992,12.032,781,103.434,41.708,60.064,15.713,80.085,68.083,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,3.0,49.0,99.2,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,79.4,79.6,1003,977,61,8.0,73,9,0.138,0.042,0,0,0.000,0.000,0,155,0,0,
15.2.2021,18:35:13.226,8837,3914,69.3,6610,1533,81.1,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1347.2,1692.9,2726.7,2758.3,2131.3,34.5,39.5,71.6,72.2,72.2,54.5,100.0,37.0,37.0,37.0,37.0,37.0,48,49,53,49,52,51,47,51,52,53,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,52,52,47,0.000,0.000,0.000,0.000,0.000,0.000,34.514,25.243,2.669,25.0,36.2,45.2,72.1,73.1,1.8,0.2,0.0,0.0,50.7,32.4,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,19.0,67.0,51.0,1.728,5.120,3.360,3.344,12.096,0.816,1.136,3.424,2.944,1.008,0.528,1.008,1.488,1.864,762,921,913,No,31,No,No,33,No,No,821,2592,2.8,0.0,2.9,0.037,0.051,8331,2744,0.0,0.0,0.0,0.000,0.001,600,7,0.0,0.0,0.0,0.000,0.000,1,61,1.212,11.992,12.032,779,102.953,41.516,59.775,15.617,79.700,67.752,1354.2,1752.8,1110.5,1354.2,98.0,76.0,0.0,3.0,49.0,99.5,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,79.3,79.2,1003,976,61,8.0,73,9,0.056,0.021,0,0,0.000,0.000,0,152,0,0,
15.2.2021,18:35:15.768,8838,3913,69.3,6599,1544,81.0,1.2,1.020,1.022,1.022,1.020,3686.0,3686.0,3686.0,3686.0,99.6,3686.0,99.6,1355.5,1640.5,2784.8,2696.4,2119.3,34.3,36.1,77.9,70.5,77.9,54.7,100.0,37.0,37.0,37.0,37.0,37.0,49,48,48,51,51,52,52,49,50,51,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,50,50,46,0.000,0.000,0.000,0.000,0.000,0.000,34.704,25.337,2.677,25.0,36.4,43.8,73.8,71.6,1.1,0.1,0.0,0.0,50.0,22.8,0.0,0.0,797.0,8.00,11,11,11,28,128,1,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,36.0,19.0,62.0,51.0,1.728,5.120,3.360,3.344,12.096,0.816,1.128,3.424,2.944,1.008,1.020,1.008,1.488,1.864,749,923,913,No,31,No,No,33,No,No,821,2592,1.6,0.2,1.8,0.010,0.161,8331,2745,0.0,0.0,0.0,0.000,0.000,600,7,0.0,0.0,0.0,0.000,0.000,1,61,1.212,11.992,12.032,781,101.527,41.228,58.644,15.708,78.184,66.465,1354.2,1752.8,1110.5,1354.2,98.0,77.0,0.0,3.0,49.0,98.9,0.0,0.0,0.0,0.0,0.0,34,No,No,Yes,No,No,No,77.1,78.1,1003,976,61,8.0,73,9,4.830,1.154,0,0,0.000,0.000,0,147,0,0,
